timestamp,farm_id,mulch_type,degradation_percent,evaporation_reduction,temperature_reduction,status
2026-01-04 17:30:00,F0334,Biodegradable,83.67,16.86,5.17,Healthy
2026-01-04 17:35:00,F0072,Biodegradable,82.2,20.57,7.69,Healthy
2026-01-04 17:40:00,F0336,Organic,68.55,45.78,6.74,Damaged
2026-01-04 17:45:00,F0909,Biodegradable,66.02,15.43,6.72,Damaged
2026-01-04 17:50:00,F0464,Biodegradable,80.98,55.42,5.63,Needs Replacement
2026-01-04 17:55:00,F0698,Organic,39.0,44.68,2.37,Needs Replacement
2026-01-04 18:00:00,F0966,Organic,57.03,64.79,3.13,Damaged
2026-01-04 18:05:00,F0009,Biodegradable,98.26,30.66,1.63,Damaged
2026-01-04 18:10:00,F0379,Biodegradable,40.42,17.65,3.06,Healthy
2026-01-04 18:15:00,F0113,Organic,0.08,43.6,7.85,Healthy
2026-01-04 18:20:00,F0326,Biodegradable,23.52,52.13,3.76,Needs Replacement
2026-01-04 18:25:00,F0178,Organic,40.6,36.11,2.48,Healthy
2026-01-04 18:30:00,F0861,Organic,18.82,33.08,7.47,Healthy
2026-01-04 18:35:00,F0012,Plastic,28.85,62.36,1.88,Damaged
2026-01-04 18:40:00,F0448,Plastic,1.57,53.28,4.41,Healthy
2026-01-04 18:45:00,F0916,Biodegradable,13.72,58.36,7.02,Damaged
2026-01-04 18:50:00,F0435,Biodegradable,93.03,47.39,4.18,Needs Replacement
2026-01-04 18:55:00,F0008,Biodegradable,38.47,23.54,3.97,Needs Replacement
2026-01-04 19:00:00,F0421,Biodegradable,84.68,24.2,4.51,Damaged
2026-01-04 19:05:00,F0722,Organic,36.7,68.69,4.98,Healthy
2026-01-04 19:10:00,F0748,Biodegradable,58.03,67.7,1.56,Damaged
2026-01-04 19:15:00,F0477,Biodegradable,98.36,69.02,6.45,Healthy
2026-01-04 19:20:00,F0646,Biodegradable,52.34,46.6,2.72,Damaged
2026-01-04 19:25:00,F0818,Biodegradable,96.04,14.68,5.44,Needs Replacement
2026-01-04 19:30:00,F0012,Organic,61.3,64.22,4.75,Needs Replacement
2026-01-04 19:35:00,F0432,Organic,51.27,38.15,6.14,Needs Replacement
2026-01-04 19:40:00,F0768,Organic,28.92,12.12,7.46,Damaged
2026-01-04 19:45:00,F0593,Plastic,78.5,25.63,5.41,Damaged
2026-01-04 19:50:00,F0640,Plastic,5.16,69.42,6.66,Needs Replacement
2026-01-04 19:55:00,F0803,Organic,48.48,17.61,1.54,Needs Replacement
2026-01-04 20:00:00,F0015,Biodegradable,13.25,26.86,7.01,Healthy
2026-01-04 20:05:00,F0675,Organic,60.38,64.61,6.17,Needs Replacement
2026-01-04 20:10:00,F0497,Plastic,80.78,25.68,5.91,Damaged
2026-01-04 20:15:00,F0149,Biodegradable,86.2,30.57,1.59,Healthy
2026-01-04 20:20:00,F0393,Plastic,83.76,55.17,3.89,Damaged
2026-01-04 20:25:00,F0752,Organic,44.02,48.25,2.48,Healthy
2026-01-04 20:30:00,F0172,Organic,64.23,55.33,1.81,Needs Replacement
2026-01-04 20:35:00,F0945,Biodegradable,47.62,38.58,7.64,Healthy
2026-01-04 20:40:00,F0149,Biodegradable,37.98,52.34,4.32,Needs Replacement
2026-01-04 20:45:00,F0695,Organic,1.19,65.63,4.14,Damaged
2026-01-04 20:50:00,F0653,Organic,68.29,12.46,7.42,Needs Replacement
2026-01-04 20:55:00,F0277,Organic,61.05,49.12,2.91,Healthy
2026-01-04 21:00:00,F0692,Biodegradable,25.53,45.05,4.23,Healthy
2026-01-04 21:05:00,F0346,Biodegradable,73.43,45.32,2.36,Damaged
2026-01-04 21:10:00,F0009,Plastic,99.32,28.8,1.07,Healthy
2026-01-04 21:15:00,F0360,Plastic,41.12,41.52,5.8,Damaged
2026-01-04 21:20:00,F0095,Plastic,28.33,21.58,1.17,Damaged
2026-01-04 21:25:00,F0654,Plastic,65.66,60.13,7.65,Damaged
2026-01-04 21:30:00,F0385,Biodegradable,95.78,15.18,5.23,Damaged
2026-01-04 21:35:00,F0713,Plastic,56.61,68.03,7.27,Needs Replacement
2026-01-04 21:40:00,F0465,Organic,29.46,49.63,1.53,Needs Replacement
2026-01-04 21:45:00,F0264,Plastic,69.22,50.05,6.39,Healthy
2026-01-04 21:50:00,F0062,Organic,27.73,13.74,3.72,Needs Replacement
2026-01-04 21:55:00,F0206,Biodegradable,17.79,14.16,7.86,Needs Replacement
2026-01-04 22:00:00,F0788,Organic,17.84,39.52,2.01,Healthy
2026-01-04 22:05:00,F0266,Plastic,61.4,16.37,4.09,Healthy
2026-01-04 22:10:00,F0457,Plastic,7.29,44.28,2.75,Needs Replacement
2026-01-04 22:15:00,F0681,Organic,14.89,48.42,7.53,Needs Replacement
2026-01-04 22:20:00,F0004,Biodegradable,15.16,29.79,3.74,Damaged
2026-01-04 22:25:00,F0865,Biodegradable,93.99,39.44,4.05,Healthy
2026-01-04 22:30:00,F0838,Organic,54.01,10.2,7.68,Healthy
2026-01-04 22:35:00,F0699,Organic,56.72,66.1,3.51,Needs Replacement
2026-01-04 22:40:00,F0375,Biodegradable,5.52,69.82,5.53,Needs Replacement
2026-01-04 22:45:00,F0664,Plastic,8.05,37.58,6.37,Healthy
2026-01-04 22:50:00,F0307,Biodegradable,55.45,68.05,5.63,Needs Replacement
2026-01-04 22:55:00,F0087,Biodegradable,89.65,47.84,3.51,Needs Replacement
2026-01-04 23:00:00,F0738,Biodegradable,73.53,18.4,2.35,Healthy
2026-01-04 23:05:00,F0316,Organic,48.92,13.78,4.78,Damaged
2026-01-04 23:10:00,F0017,Plastic,96.5,58.71,7.77,Needs Replacement
2026-01-04 23:15:00,F0122,Plastic,5.61,57.27,1.3,Damaged
2026-01-04 23:20:00,F0896,Biodegradable,66.73,37.5,5.75,Healthy
2026-01-04 23:25:00,F0754,Plastic,74.11,23.98,1.5,Needs Replacement
2026-01-04 23:30:00,F0047,Plastic,65.38,38.27,7.43,Damaged
2026-01-04 23:35:00,F0927,Organic,64.88,10.86,5.43,Healthy
2026-01-04 23:40:00,F0838,Plastic,45.62,20.24,5.14,Healthy
2026-01-04 23:45:00,F0824,Plastic,49.71,57.95,2.54,Needs Replacement
2026-01-04 23:50:00,F0412,Organic,33.73,60.15,6.17,Healthy
2026-01-04 23:55:00,F0857,Plastic,97.59,44.56,1.96,Healthy
2026-01-05 00:00:00,F0145,Organic,59.31,30.13,1.85,Healthy
2026-01-05 00:05:00,F0948,Biodegradable,69.63,43.2,4.07,Healthy
2026-01-05 00:10:00,F0386,Plastic,13.34,57.46,5.43,Healthy
2026-01-05 00:15:00,F0949,Plastic,87.96,14.84,1.05,Damaged
2026-01-05 00:20:00,F0827,Organic,65.18,63.21,3.91,Damaged
2026-01-05 00:25:00,F0462,Organic,12.69,18.59,2.9,Healthy
2026-01-05 00:30:00,F0185,Biodegradable,93.81,46.63,1.26,Needs Replacement
2026-01-05 00:35:00,F0309,Organic,61.2,15.28,6.79,Needs Replacement
2026-01-05 00:40:00,F0543,Plastic,0.46,24.14,1.82,Damaged
2026-01-05 00:45:00,F0225,Organic,36.19,55.67,4.78,Damaged
2026-01-05 00:50:00,F0816,Plastic,65.93,26.59,2.36,Damaged
2026-01-05 00:55:00,F0164,Biodegradable,84.38,64.69,4.48,Healthy
2026-01-05 01:00:00,F0258,Organic,5.4,31.85,2.47,Damaged
2026-01-05 01:05:00,F0759,Plastic,80.52,55.5,1.3,Damaged
2026-01-05 01:10:00,F0119,Plastic,17.59,57.13,4.4,Healthy
2026-01-05 01:15:00,F0204,Biodegradable,72.14,45.56,3.28,Damaged
2026-01-05 01:20:00,F0234,Plastic,89.84,23.8,1.77,Healthy
2026-01-05 01:25:00,F0226,Plastic,73.77,62.19,3.63,Needs Replacement
2026-01-05 01:30:00,F0222,Biodegradable,58.51,13.26,4.05,Needs Replacement
2026-01-05 01:35:00,F0199,Biodegradable,17.81,32.41,4.2,Needs Replacement
2026-01-05 01:40:00,F0709,Biodegradable,97.56,22.13,1.89,Healthy
2026-01-05 01:45:00,F0429,Plastic,28.06,16.67,4.26,Needs Replacement
2026-01-05 01:50:00,F0814,Biodegradable,21.99,27.71,2.1,Damaged
2026-01-05 01:55:00,F0236,Plastic,90.56,44.69,4.87,Needs Replacement
2026-01-05 02:00:00,F0606,Organic,85.7,39.35,7.97,Needs Replacement
2026-01-05 02:05:00,F0253,Plastic,27.92,53.8,6.15,Needs Replacement
2026-01-05 02:10:00,F0969,Plastic,43.42,23.34,7.49,Damaged
2026-01-05 02:15:00,F0482,Biodegradable,89.83,35.07,1.31,Damaged
2026-01-05 02:20:00,F0818,Biodegradable,3.36,41.87,4.35,Healthy
2026-01-05 02:25:00,F0013,Biodegradable,45.24,24.43,4.91,Damaged
2026-01-05 02:30:00,F0245,Biodegradable,40.66,23.08,3.51,Healthy
2026-01-05 02:35:00,F0471,Biodegradable,1.59,50.14,2.13,Damaged
2026-01-05 02:40:00,F0142,Biodegradable,58.37,68.59,4.25,Needs Replacement
2026-01-05 02:45:00,F0721,Biodegradable,18.49,62.29,5.39,Healthy
2026-01-05 02:50:00,F0341,Biodegradable,86.04,14.24,7.25,Healthy
2026-01-05 02:55:00,F0628,Biodegradable,29.66,55.17,5.89,Damaged
2026-01-05 03:00:00,F0902,Organic,79.45,57.26,1.57,Damaged
2026-01-05 03:05:00,F0373,Plastic,93.22,40.88,7.37,Healthy
2026-01-05 03:10:00,F0376,Plastic,38.3,37.92,1.29,Damaged
2026-01-05 03:15:00,F0210,Plastic,55.88,14.02,5.97,Needs Replacement
2026-01-05 03:20:00,F0962,Biodegradable,23.86,16.81,4.35,Damaged
2026-01-05 03:25:00,F0362,Organic,20.98,54.7,2.58,Damaged
2026-01-05 03:30:00,F0354,Organic,68.02,26.63,1.44,Needs Replacement
2026-01-05 03:35:00,F0545,Biodegradable,50.15,59.77,4.29,Damaged
2026-01-05 03:40:00,F0690,Biodegradable,89.95,37.12,3.58,Healthy
2026-01-05 03:45:00,F0401,Plastic,18.84,63.04,1.61,Needs Replacement
2026-01-05 03:50:00,F0115,Biodegradable,95.83,14.62,2.15,Healthy
2026-01-05 03:55:00,F0643,Plastic,49.63,62.5,4.64,Needs Replacement
2026-01-05 04:00:00,F0486,Organic,41.65,50.94,7.52,Needs Replacement
2026-01-05 04:05:00,F0065,Plastic,44.39,48.68,3.04,Healthy
2026-01-05 04:10:00,F0593,Organic,83.49,41.18,3.35,Damaged
2026-01-05 04:15:00,F0714,Biodegradable,64.61,29.58,5.15,Damaged
2026-01-05 04:20:00,F0809,Organic,44.53,28.24,1.92,Healthy
2026-01-05 04:25:00,F0296,Plastic,78.93,23.61,3.6,Healthy
2026-01-05 04:30:00,F0947,Plastic,35.31,37.36,2.16,Damaged
2026-01-05 04:35:00,F0726,Biodegradable,53.53,20.94,2.23,Damaged
2026-01-05 04:40:00,F0325,Biodegradable,79.45,19.68,1.82,Healthy
2026-01-05 04:45:00,F0725,Plastic,44.09,32.18,2.44,Damaged
2026-01-05 04:50:00,F0553,Plastic,31.69,30.63,3.61,Damaged
2026-01-05 04:55:00,F0512,Plastic,30.16,65.23,3.83,Needs Replacement
2026-01-05 05:00:00,F0560,Biodegradable,92.78,19.36,7.79,Needs Replacement
2026-01-05 05:05:00,F0993,Biodegradable,64.72,27.73,7.27,Damaged
2026-01-05 05:10:00,F0453,Organic,14.71,43.91,7.35,Damaged
2026-01-05 05:15:00,F0695,Biodegradable,11.23,38.74,1.28,Healthy
2026-01-05 05:20:00,F0457,Organic,30.81,34.1,6.89,Healthy
2026-01-05 05:25:00,F0540,Plastic,32.64,46.49,2.37,Needs Replacement
2026-01-05 05:30:00,F0694,Biodegradable,19.57,15.02,6.95,Healthy
2026-01-05 05:35:00,F0618,Biodegradable,97.58,33.67,4.43,Damaged
2026-01-05 05:40:00,F0152,Biodegradable,94.34,64.51,3.53,Needs Replacement
2026-01-05 05:45:00,F0360,Organic,36.96,32.37,2.99,Needs Replacement
2026-01-05 05:50:00,F0455,Biodegradable,87.43,15.26,6.09,Needs Replacement
2026-01-05 05:55:00,F0994,Organic,80.37,27.32,6.64,Damaged
2026-01-05 06:00:00,F0089,Plastic,89.64,18.37,5.11,Healthy
2026-01-05 06:05:00,F0344,Plastic,30.32,69.3,4.68,Damaged
2026-01-05 06:10:00,F0937,Organic,75.61,15.31,3.87,Needs Replacement
2026-01-05 06:15:00,F0937,Plastic,17.49,37.73,4.98,Healthy
2026-01-05 06:20:00,F0044,Organic,18.6,32.91,4.88,Damaged
2026-01-05 06:25:00,F0028,Plastic,30.39,43.56,4.24,Healthy
2026-01-05 06:30:00,F0484,Plastic,26.27,67.36,6.84,Damaged
2026-01-05 06:35:00,F0929,Biodegradable,66.59,27.26,2.26,Damaged
2026-01-05 06:40:00,F0994,Plastic,24.48,17.16,2.94,Damaged
2026-01-05 06:45:00,F0890,Organic,74.56,44.86,4.96,Damaged
2026-01-05 06:50:00,F0383,Biodegradable,68.59,68.46,6.73,Damaged
2026-01-05 06:55:00,F0060,Plastic,57.53,60.72,2.14,Needs Replacement
2026-01-05 07:00:00,F0055,Organic,46.1,51.6,3.5,Needs Replacement
2026-01-05 07:05:00,F0297,Organic,41.95,64.73,3.49,Damaged
2026-01-05 07:10:00,F0644,Plastic,63.89,14.61,2.36,Healthy
2026-01-05 07:15:00,F0324,Biodegradable,59.88,20.03,3.26,Needs Replacement
2026-01-05 07:20:00,F0548,Biodegradable,27.15,51.88,3.54,Needs Replacement
2026-01-05 07:25:00,F0382,Organic,82.33,10.77,4.63,Needs Replacement
2026-01-05 07:30:00,F0159,Biodegradable,34.03,64.65,1.72,Healthy
2026-01-05 07:35:00,F0707,Biodegradable,83.16,57.71,4.91,Damaged
2026-01-05 07:40:00,F0428,Organic,71.25,52.14,6.62,Healthy
2026-01-05 07:45:00,F0357,Organic,11.66,17.87,1.12,Damaged
2026-01-05 07:50:00,F0612,Biodegradable,36.26,59.02,7.23,Needs Replacement
2026-01-05 07:55:00,F0122,Plastic,17.22,28.28,6.21,Healthy
2026-01-05 08:00:00,F0129,Plastic,85.68,18.54,2.59,Healthy
2026-01-05 08:05:00,F0115,Plastic,98.11,35.49,6.34,Healthy
2026-01-05 08:10:00,F0111,Plastic,77.47,55.44,1.3,Damaged
2026-01-05 08:15:00,F0260,Plastic,51.35,13.56,1.83,Healthy
2026-01-05 08:20:00,F0127,Biodegradable,30.16,10.62,1.68,Healthy
2026-01-05 08:25:00,F0030,Plastic,58.76,22.0,5.69,Healthy
2026-01-05 08:30:00,F0357,Organic,84.59,66.51,7.64,Healthy
2026-01-05 08:35:00,F0518,Biodegradable,85.51,56.85,5.29,Healthy
2026-01-05 08:40:00,F0223,Biodegradable,9.91,44.69,1.1,Healthy
2026-01-05 08:45:00,F0005,Biodegradable,96.43,20.31,6.28,Healthy
2026-01-05 08:50:00,F0487,Organic,92.42,65.23,6.96,Damaged
2026-01-05 08:55:00,F0186,Organic,58.94,36.38,7.7,Needs Replacement
2026-01-05 09:00:00,F0780,Organic,42.41,40.86,3.85,Healthy
2026-01-05 09:05:00,F0370,Biodegradable,46.59,41.18,4.47,Needs Replacement
2026-01-05 09:10:00,F0119,Organic,55.71,12.44,3.3,Needs Replacement
2026-01-05 09:15:00,F0862,Organic,45.69,54.17,5.81,Healthy
2026-01-05 09:20:00,F0194,Plastic,55.39,27.44,6.99,Needs Replacement
2026-01-05 09:25:00,F0691,Organic,93.91,32.05,1.09,Damaged
2026-01-05 09:30:00,F0088,Plastic,10.52,36.28,5.61,Healthy
2026-01-05 09:35:00,F0760,Plastic,39.48,51.7,7.84,Healthy
2026-01-05 09:40:00,F0865,Organic,36.37,21.95,2.4,Healthy
2026-01-05 09:45:00,F0784,Biodegradable,23.29,35.48,4.49,Damaged
2026-01-05 09:50:00,F0966,Organic,59.36,55.38,6.61,Needs Replacement
2026-01-05 09:55:00,F0497,Biodegradable,47.58,46.19,3.83,Needs Replacement
2026-01-05 10:00:00,F0502,Organic,14.74,37.28,1.86,Healthy
2026-01-05 10:05:00,F0055,Plastic,62.84,18.08,1.7,Needs Replacement
2026-01-05 10:10:00,F0696,Organic,67.81,68.32,3.68,Healthy
2026-01-05 10:15:00,F0677,Biodegradable,30.28,47.39,6.32,Needs Replacement
2026-01-05 10:20:00,F0503,Biodegradable,79.27,22.12,5.63,Needs Replacement
2026-01-05 10:25:00,F0019,Plastic,54.24,58.57,4.78,Needs Replacement
2026-01-05 10:30:00,F0874,Organic,88.01,17.15,4.15,Needs Replacement
2026-01-05 10:35:00,F0882,Organic,45.97,11.97,4.9,Damaged
2026-01-05 10:40:00,F0399,Organic,16.41,35.84,3.19,Healthy
2026-01-05 10:45:00,F0553,Biodegradable,56.89,39.43,4.88,Needs Replacement
2026-01-05 10:50:00,F0401,Organic,47.59,61.26,4.55,Needs Replacement
2026-01-05 10:55:00,F0785,Organic,59.1,32.67,5.74,Needs Replacement
2026-01-05 11:00:00,F0376,Organic,6.14,45.43,1.9,Damaged
2026-01-05 11:05:00,F0390,Plastic,58.4,55.91,5.38,Needs Replacement
2026-01-05 11:10:00,F0678,Plastic,34.51,31.44,3.46,Healthy
2026-01-05 11:15:00,F0705,Plastic,23.46,28.73,1.59,Needs Replacement
2026-01-05 11:20:00,F0039,Organic,11.45,20.19,4.77,Damaged
2026-01-05 11:25:00,F0274,Plastic,86.34,44.08,7.31,Damaged
2026-01-05 11:30:00,F0585,Organic,46.97,11.33,3.22,Needs Replacement
2026-01-05 11:35:00,F0692,Plastic,57.25,58.5,1.7,Needs Replacement
2026-01-05 11:40:00,F0171,Biodegradable,49.67,58.69,5.67,Needs Replacement
2026-01-05 11:45:00,F0868,Plastic,36.33,36.16,4.48,Damaged
2026-01-05 11:50:00,F0588,Organic,21.41,25.91,3.08,Healthy
2026-01-05 11:55:00,F0593,Plastic,62.46,67.48,6.02,Damaged
2026-01-05 12:00:00,F0487,Organic,33.68,14.04,6.61,Healthy
2026-01-05 12:05:00,F0517,Organic,34.73,14.6,6.77,Needs Replacement
2026-01-05 12:10:00,F0258,Biodegradable,66.35,28.8,3.9,Damaged
2026-01-05 12:15:00,F0020,Biodegradable,45.32,55.81,2.26,Damaged
2026-01-05 12:20:00,F0677,Biodegradable,51.62,21.19,4.49,Needs Replacement
2026-01-05 12:25:00,F0874,Organic,26.79,48.28,6.66,Damaged
2026-01-05 12:30:00,F0474,Plastic,72.66,13.59,2.4,Healthy
2026-01-05 12:35:00,F0446,Organic,15.05,51.12,3.1,Needs Replacement
2026-01-05 12:40:00,F0867,Organic,86.02,64.67,5.44,Needs Replacement
2026-01-05 12:45:00,F0616,Plastic,82.37,48.76,2.8,Needs Replacement
2026-01-05 12:50:00,F0817,Organic,23.85,19.0,1.19,Needs Replacement
2026-01-05 12:55:00,F0928,Plastic,48.54,69.48,3.95,Healthy
2026-01-05 13:00:00,F0823,Organic,15.94,18.19,2.81,Damaged
2026-01-05 13:05:00,F0740,Organic,55.07,48.66,1.3,Healthy
2026-01-05 13:10:00,F0306,Plastic,5.53,63.79,3.2,Needs Replacement
2026-01-05 13:15:00,F0407,Biodegradable,89.68,50.3,7.2,Healthy
2026-01-05 13:20:00,F0124,Biodegradable,23.6,44.26,4.5,Damaged
2026-01-05 13:25:00,F0258,Organic,82.9,66.98,7.52,Healthy
2026-01-05 13:30:00,F0338,Biodegradable,23.81,17.34,6.65,Damaged
2026-01-05 13:35:00,F0434,Plastic,39.0,54.9,2.65,Healthy
2026-01-05 13:40:00,F0419,Organic,10.68,22.85,2.92,Damaged
2026-01-05 13:45:00,F0116,Organic,5.59,42.01,5.9,Damaged
2026-01-05 13:50:00,F0901,Plastic,42.38,50.96,7.74,Needs Replacement
2026-01-05 13:55:00,F0661,Biodegradable,47.52,32.06,3.16,Healthy
2026-01-05 14:00:00,F0708,Biodegradable,84.15,49.73,7.59,Healthy
2026-01-05 14:05:00,F0718,Organic,25.3,33.08,5.47,Damaged
2026-01-05 14:10:00,F0398,Plastic,12.21,62.02,7.0,Needs Replacement
2026-01-05 14:15:00,F0959,Plastic,92.75,65.08,3.11,Needs Replacement
2026-01-05 14:20:00,F0647,Organic,21.04,63.41,7.41,Damaged
2026-01-05 14:25:00,F0843,Organic,40.63,12.03,7.07,Needs Replacement
2026-01-05 14:30:00,F0433,Plastic,73.69,65.59,3.33,Healthy
2026-01-05 14:35:00,F0617,Biodegradable,69.85,40.38,3.46,Damaged
2026-01-05 14:40:00,F0054,Biodegradable,73.78,37.2,1.19,Damaged
2026-01-05 14:45:00,F0004,Organic,18.37,36.6,5.49,Healthy
2026-01-05 14:50:00,F0162,Plastic,62.83,28.82,1.58,Damaged
2026-01-05 14:55:00,F0134,Biodegradable,71.36,56.06,5.54,Damaged
2026-01-05 15:00:00,F0895,Biodegradable,41.03,66.37,4.16,Healthy
2026-01-05 15:05:00,F0819,Organic,26.07,51.25,6.79,Healthy
2026-01-05 15:10:00,F0387,Biodegradable,8.44,32.06,3.75,Healthy
2026-01-05 15:15:00,F0627,Biodegradable,2.07,11.38,4.91,Healthy
2026-01-05 15:20:00,F0719,Plastic,90.68,68.45,2.39,Healthy
2026-01-05 15:25:00,F0092,Organic,40.1,35.73,2.82,Healthy
2026-01-05 15:30:00,F0446,Organic,94.72,17.04,6.03,Damaged
2026-01-05 15:35:00,F0969,Organic,49.41,23.47,2.42,Needs Replacement
2026-01-05 15:40:00,F0212,Biodegradable,74.64,32.92,4.02,Healthy
2026-01-05 15:45:00,F0429,Plastic,99.52,26.98,5.74,Needs Replacement
2026-01-05 15:50:00,F0242,Biodegradable,79.25,11.73,7.83,Needs Replacement
2026-01-05 15:55:00,F0470,Plastic,90.73,32.18,5.79,Healthy
2026-01-05 16:00:00,F0408,Biodegradable,46.89,62.29,7.82,Healthy
2026-01-05 16:05:00,F0263,Plastic,71.33,52.51,6.15,Healthy
2026-01-05 16:10:00,F0483,Organic,55.7,13.13,7.52,Damaged
2026-01-05 16:15:00,F0767,Plastic,93.93,68.03,5.19,Healthy
2026-01-05 16:20:00,F0405,Biodegradable,25.37,47.18,3.12,Needs Replacement
2026-01-05 16:25:00,F0184,Organic,13.22,63.53,1.29,Healthy
2026-01-05 16:30:00,F0136,Plastic,50.37,65.82,7.15,Needs Replacement
2026-01-05 16:35:00,F0321,Plastic,71.03,35.98,2.82,Healthy
2026-01-05 16:40:00,F0370,Organic,49.92,68.4,2.97,Needs Replacement
2026-01-05 16:45:00,F0949,Organic,90.28,25.79,6.81,Damaged
2026-01-05 16:50:00,F0504,Plastic,31.3,63.56,3.21,Damaged
2026-01-05 16:55:00,F0055,Plastic,85.3,49.45,6.59,Healthy
2026-01-05 17:00:00,F0168,Biodegradable,5.46,20.99,4.29,Needs Replacement
2026-01-05 17:05:00,F0042,Organic,43.64,69.71,7.49,Needs Replacement
2026-01-05 17:10:00,F0116,Biodegradable,98.88,43.65,4.2,Healthy
2026-01-05 17:15:00,F0185,Plastic,12.37,15.61,7.08,Damaged
2026-01-05 17:20:00,F0600,Plastic,50.87,26.37,7.24,Damaged
2026-01-05 17:25:00,F0185,Organic,99.8,10.25,6.37,Healthy
2026-01-05 17:30:00,F0337,Plastic,24.62,39.89,1.66,Needs Replacement
2026-01-05 17:35:00,F0605,Plastic,68.13,50.84,3.76,Needs Replacement
2026-01-05 17:40:00,F0676,Organic,15.38,14.86,6.81,Needs Replacement
2026-01-05 17:45:00,F0338,Plastic,62.84,26.16,5.61,Damaged
2026-01-05 17:50:00,F0752,Biodegradable,62.24,37.19,7.63,Healthy
2026-01-05 17:55:00,F0331,Plastic,21.14,12.92,5.51,Damaged
2026-01-05 18:00:00,F0409,Organic,7.07,67.11,3.67,Healthy
2026-01-05 18:05:00,F0022,Plastic,24.01,56.25,3.79,Healthy
2026-01-05 18:10:00,F0978,Biodegradable,38.85,34.14,5.53,Healthy
2026-01-05 18:15:00,F0826,Organic,12.06,39.45,4.03,Damaged
2026-01-05 18:20:00,F0377,Biodegradable,60.35,31.54,1.67,Healthy
2026-01-05 18:25:00,F0577,Biodegradable,48.96,63.12,4.34,Needs Replacement
2026-01-05 18:30:00,F0191,Organic,9.02,35.35,3.58,Damaged
2026-01-05 18:35:00,F0475,Biodegradable,42.6,12.43,3.39,Healthy
2026-01-05 18:40:00,F0540,Biodegradable,64.76,52.82,7.51,Damaged
2026-01-05 18:45:00,F0929,Organic,52.47,27.44,4.06,Needs Replacement
2026-01-05 18:50:00,F0862,Plastic,14.86,17.67,7.32,Damaged
2026-01-05 18:55:00,F0940,Plastic,42.77,44.11,4.86,Damaged
2026-01-05 19:00:00,F0677,Biodegradable,10.76,35.49,1.66,Damaged
2026-01-05 19:05:00,F0788,Biodegradable,81.28,31.33,5.1,Healthy
2026-01-05 19:10:00,F0187,Organic,11.39,49.69,2.26,Healthy
2026-01-05 19:15:00,F0602,Biodegradable,8.33,62.61,3.08,Needs Replacement
2026-01-05 19:20:00,F0350,Plastic,75.74,37.0,6.65,Healthy
2026-01-05 19:25:00,F0893,Biodegradable,18.51,54.82,5.23,Healthy
2026-01-05 19:30:00,F0014,Plastic,43.38,11.07,3.76,Damaged
2026-01-05 19:35:00,F0989,Biodegradable,47.71,51.51,7.08,Damaged
2026-01-05 19:40:00,F0632,Organic,72.59,28.17,6.69,Damaged
2026-01-05 19:45:00,F0310,Plastic,67.38,51.42,3.76,Healthy
2026-01-05 19:50:00,F0713,Plastic,13.51,21.45,6.71,Healthy
2026-01-05 19:55:00,F0447,Biodegradable,20.92,48.92,5.55,Damaged
2026-01-05 20:00:00,F0486,Organic,19.09,28.06,4.24,Healthy
2026-01-05 20:05:00,F0456,Organic,11.65,64.14,6.17,Needs Replacement
2026-01-05 20:10:00,F0302,Biodegradable,1.96,36.97,2.7,Needs Replacement
2026-01-05 20:15:00,F0731,Organic,5.09,10.47,5.41,Needs Replacement
2026-01-05 20:20:00,F0568,Organic,84.86,54.22,5.17,Healthy
2026-01-05 20:25:00,F0627,Biodegradable,48.75,39.17,5.14,Needs Replacement
2026-01-05 20:30:00,F0591,Organic,23.19,13.64,1.13,Damaged
2026-01-05 20:35:00,F0485,Plastic,6.35,63.57,3.92,Needs Replacement
2026-01-05 20:40:00,F0447,Plastic,62.27,48.77,4.14,Healthy
2026-01-05 20:45:00,F0238,Biodegradable,28.8,21.53,3.41,Healthy
2026-01-05 20:50:00,F0874,Biodegradable,58.77,51.1,7.45,Damaged
2026-01-05 20:55:00,F0400,Organic,46.85,62.99,6.06,Damaged
2026-01-05 21:00:00,F0995,Plastic,65.25,31.62,4.31,Damaged
2026-01-05 21:05:00,F0495,Plastic,20.72,51.44,1.6,Healthy
2026-01-05 21:10:00,F0426,Organic,19.95,46.34,1.71,Needs Replacement
2026-01-05 21:15:00,F0368,Organic,23.47,43.41,7.99,Needs Replacement
2026-01-05 21:20:00,F0516,Plastic,67.69,20.48,7.02,Healthy
2026-01-05 21:25:00,F0576,Plastic,33.77,16.84,2.59,Needs Replacement
2026-01-05 21:30:00,F0048,Biodegradable,25.78,30.42,3.49,Needs Replacement
2026-01-05 21:35:00,F0619,Biodegradable,89.63,61.2,7.12,Healthy
2026-01-05 21:40:00,F0469,Plastic,70.64,65.6,4.06,Healthy
2026-01-05 21:45:00,F0105,Biodegradable,78.17,46.58,7.01,Healthy
2026-01-05 21:50:00,F0211,Organic,50.73,20.02,1.83,Healthy
2026-01-05 21:55:00,F0511,Biodegradable,72.83,52.49,6.33,Healthy
2026-01-05 22:00:00,F0126,Plastic,15.43,31.82,6.73,Needs Replacement
2026-01-05 22:05:00,F0855,Organic,96.96,56.15,1.05,Needs Replacement
2026-01-05 22:10:00,F0733,Organic,28.68,20.28,2.86,Needs Replacement
2026-01-05 22:15:00,F0543,Organic,62.94,24.73,6.27,Healthy
